step,w_0,w_1,w_2,w_3,w_4,w_5,w_6,w_7,w_8,w_9,w_10,w_11,w_12,w_13,w_14,w_15,w_16,w_17,w_18,w_19,w_20,w_21,w_22,w_23,w_24,w_25,w_26,w_27,w_28,w_29,w_30,w_31,w_32,w_33,w_34,w_35,w_36,w_37,w_38,w_39,w_40,w_41,w_42,w_43,w_44,w_45,w_46,w_47,w_48,w_49,w_50,w_51,w_52,w_53,w_54,w_55,w_56,w_57,w_58,w_59,w_60,w_61,w_62,w_63,w_64,w_65,w_66,w_67,w_68,w_69,w_70,w_71,w_72,w_73,w_74,w_75,w_76,w_77,w_78,w_79,w_80,w_81,w_82,w_83,w_84,w_85,w_86,w_87,w_88,w_89,w_90,w_91,w_92,w_93,w_94,w_95,w_96,w_97,w_98,w_99,w_100,w_101,w_102,w_103,w_104,w_105,w_106,w_107,w_108,w_109,w_110,w_111,w_112,w_113,w_114,w_115,w_116,w_117,w_118,w_119,w_120,w_121,w_122,w_123,w_124,w_125,w_126,w_127,w_128,w_129,w_130,w_131,w_132,w_133,w_134,w_135
9,0,0,0,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,84,0,1,1,1,0,1,28,1,455,0,0,0,1,1,0,1,196,0,2,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,81,1,1,0,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1,81,1,0,0,0
10,0,1,0,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,108,0,1,1,1,0,1,31,1,521,0,0,0,1,1,0,2,236,0,2,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,100,1,1,0,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1,94,1,0,0,0
11,0,1,0,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,163,0,1,1,1,0,1,32,1,565,0,0,0,1,1,0,3,331,0,2,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,111,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1,101,1,0,0,0
12,0,1,0,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,167,0,1,1,1,0,1,34,1,661,1,0,0,1,1,0,4,371,0,2,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,125,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1,109,1,0,0,0
13,0,1,0,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,181,0,1,1,1,0,1,35,1,750,1,0,0,1,1,0,4,560,0,2,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,154,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1,121,1,0,0,0
14,0,1,0,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,186,0,1,1,1,0,1,35,1,829,1,0,0,1,1,0,6,582,0,2,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,170,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1,131,1,0,0,0
15,0,1,0,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,189,0,1,1,1,0,1,36,1,861,1,0,0,1,1,0,7,592,0,2,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,180,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1,133,1,0,0,0
16,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,195,0,1,1,1,1,1,37,1,995,1,0,0,1,1,0,7,631,0,2,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,217,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1,145,1,0,0,0
17,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,213,0,1,1,1,1,1,39,1,1135,1,0,0,1,1,0,9,666,0,2,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,258,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,153,1,0,0,0
18,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,225,0,1,1,1,1,1,42,1,1244,1,0,0,1,1,1,9,712,0,2,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,272,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,160,1,0,0,0
19,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,236,0,1,1,1,1,1,44,1,1341,1,0,0,1,1,1,9,756,0,2,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,318,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,174,1,0,0,0
20,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,242,0,1,1,1,1,1,44,1,1414,1,0,0,1,1,1,12,794,0,2,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,343,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,189,1,0,0,0
21,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,257,0,1,1,1,1,1,44,1,1459,1,0,0,1,1,1,12,813,0,2,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,351,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,194,1,0,0,0
22,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,294,0,1,1,1,1,1,45,1,1591,1,0,0,1,1,1,12,895,0,2,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,447,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,234,1,0,0,0
23,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,304,0,1,1,1,1,1,48,1,1682,1,0,0,1,1,1,12,945,0,2,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,521,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,267,1,0,0,0
24,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,320,0,1,1,1,1,1,53,1,1836,1,0,0,1,1,1,13,1050,0,2,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,599,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,296,1,0,0,0
25,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,332,0,1,1,1,1,1,53,1,1927,1,0,0,1,1,1,13,1123,0,2,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,628,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,311,1,0,0,0
26,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,349,0,1,1,1,1,1,57,1,2068,1,0,0,1,1,1,16,1191,0,2,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,679,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,339,1,0,0,0
27,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,363,0,1,1,1,1,1,59,1,2176,1,0,0,1,1,1,16,1239,0,2,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,710,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,357,1,0,0,0
28,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,376,0,1,1,1,1,1,63,1,2263,1,0,0,1,1,1,16,1295,0,2,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,741,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,381,1,0,0,0
29,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,402,0,1,1,1,1,1,63,1,2330,1,0,0,1,1,1,17,1332,0,2,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,773,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,396,1,0,0,0
30,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,406,0,1,1,1,1,1,69,1,2404,1,0,0,1,1,1,18,1357,0,2,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,806,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,409,1,0,0,0
31,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,461,0,1,1,1,1,1,82,1,2578,1,0,0,1,1,1,22,1428,0,2,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,874,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,442,1,0,0,0
32,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,469,0,1,1,1,1,1,87,1,2622,1,0,0,1,1,1,25,1444,0,2,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,886,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,449,1,0,0,0
33,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,491,0,1,1,1,1,1,93,1,2688,1,0,0,1,1,1,27,1491,0,2,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,923,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,471,1,0,0,0
34,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,496,0,1,1,1,1,1,97,1,2767,1,0,0,1,1,1,28,1523,0,2,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,949,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,489,1,0,0,0
35,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,502,0,1,1,1,1,1,99,1,2843,1,0,0,1,1,1,30,1544,0,2,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,980,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,500,1,0,0,0
36,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,525,0,1,1,1,1,1,103,1,2914,1,0,0,1,1,1,30,1564,0,2,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1002,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,525,1,0,0,0
37,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,535,0,1,1,1,1,1,105,1,2947,1,0,0,1,1,1,30,1731,0,2,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1025,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,540,1,0,0,0
38,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,567,0,1,1,1,1,1,116,1,3133,1,0,0,1,1,1,31,2077,0,2,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1161,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,620,1,0,0,0
39,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,602,0,1,1,1,1,1,127,1,3366,1,0,0,1,1,1,31,2293,0,2,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1277,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,677,1,0,0,0
40,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,617,0,1,1,1,1,1,128,1,3480,1,0,0,1,1,1,31,2344,0,2,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1315,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,694,1,0,0,0
41,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,621,0,1,1,1,1,1,130,1,3615,1,0,0,1,1,1,31,2399,0,2,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1359,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,717,1,0,0,0
42,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,631,0,1,1,1,1,1,133,1,3661,1,0,0,1,1,1,31,2413,0,2,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1372,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,726,1,0,0,0
43,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,645,0,1,1,1,1,1,134,1,3762,1,0,0,1,1,1,32,2458,0,2,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1401,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,751,1,0,0,0
44,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,650,0,1,1,1,1,1,137,1,3884,1,0,0,1,1,1,32,2501,0,2,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1431,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,760,1,0,0,0
