step,w_0,w_1,w_2,w_3,w_4,w_5,w_6,w_7,w_8,w_9,w_10,w_11,w_12,w_13,w_14,w_15,w_16,w_17,w_18,w_19,w_20,w_21,w_22,w_23,w_24,w_25,w_26,w_27,w_28,w_29,w_30,w_31,w_32,w_33,w_34,w_35,w_36,w_37,w_38,w_39,w_40,w_41,w_42,w_43,w_44,w_45,w_46,w_47,w_48,w_49,w_50,w_51,w_52,w_53,w_54,w_55,w_56,w_57,w_58,w_59,w_60,w_61,w_62,w_63,w_64,w_65,w_66,w_67,w_68,w_69,w_70,w_71,w_72,w_73,w_74,w_75,w_76,w_77,w_78,w_79,w_80,w_81,w_82,w_83,w_84,w_85,w_86,w_87,w_88,w_89,w_90,w_91,w_92,w_93,w_94,w_95,w_96,w_97,w_98,w_99,w_100,w_101,w_102,w_103,w_104,w_105,w_106,w_107,w_108,w_109,w_110,w_111,w_112,w_113,w_114,w_115,w_116,w_117,w_118,w_119,w_120,w_121,w_122,w_123,w_124,w_125,w_126,w_127,w_128,w_129,w_130,w_131,w_132,w_133,w_134,w_135
9,0,1,0,0,1,1,1,1,1,0,1,221,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,513,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,122,0,1,1,1,1,1,1,1,1,0,0,0,179,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,0,22,1,1,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,57,0,0,0
10,0,1,0,0,1,1,1,1,1,0,1,257,1,0,1,1,1,1,0,1,0,0,1,1,2,0,1,1,1,1,1,1,1,1,1,0,0,608,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,151,0,1,1,1,1,1,1,1,1,0,0,0,221,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0,23,1,1,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,62,0,0,0
11,0,1,0,0,1,1,1,1,1,0,1,290,1,0,1,1,1,1,0,1,0,0,1,1,2,0,1,1,1,1,1,1,1,1,1,0,0,668,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,178,0,1,1,1,1,1,1,1,1,0,0,0,243,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0,26,1,1,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,1,71,0,0,0
12,0,1,0,0,1,1,1,1,1,0,1,353,1,0,1,1,1,1,0,1,0,0,1,1,5,0,1,1,1,1,1,1,1,1,1,0,0,766,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,194,0,1,1,1,1,1,1,1,1,1,0,0,271,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0,27,1,1,1,1,0,0,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,1,76,0,0,0
13,0,1,0,0,1,1,1,1,1,0,1,389,1,0,1,1,1,1,0,1,0,0,1,1,5,0,1,1,1,1,1,1,1,1,1,0,0,867,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,218,0,1,1,1,1,1,1,1,1,1,0,0,314,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0,36,1,1,1,1,0,0,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,1,95,0,0,0
14,0,1,0,0,1,1,1,1,1,0,1,421,1,0,1,1,1,1,0,1,0,0,1,1,6,0,1,1,1,1,1,1,1,1,1,0,0,914,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,240,0,1,1,1,1,1,1,1,1,1,0,0,345,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0,41,1,1,1,1,0,0,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,1,107,0,0,0
15,0,1,0,0,1,1,1,1,1,0,1,437,1,0,1,1,1,1,0,1,0,0,1,1,6,0,1,1,1,1,1,1,1,1,1,0,0,933,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,257,0,1,1,1,1,1,1,1,1,1,0,0,357,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0,42,1,1,1,1,0,0,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,1,111,0,0,0
16,0,1,0,0,1,1,1,1,1,0,1,489,1,0,1,1,1,1,0,1,0,0,1,1,6,0,1,1,1,1,1,1,1,1,1,0,0,991,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,284,0,1,1,1,1,1,1,1,1,1,0,0,375,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0,47,1,1,1,1,0,0,1,1,0,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,1,124,0,0,0
17,0,1,0,0,1,1,1,1,1,0,1,562,1,0,1,1,1,1,0,1,0,0,1,1,6,0,1,1,1,1,1,1,1,1,1,0,0,1130,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,312,0,1,1,1,1,1,1,1,1,1,0,0,424,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0,51,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1,139,0,0,0
18,0,1,0,0,1,1,1,1,1,0,1,606,1,0,1,1,1,1,0,1,0,0,1,1,6,0,1,1,1,1,1,1,1,1,1,0,0,1228,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,366,0,1,1,1,1,1,1,1,1,1,0,0,457,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0,57,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1,154,0,0,0
19,0,1,0,0,1,1,1,1,1,0,1,675,1,0,1,1,1,1,0,1,0,0,1,1,7,0,1,1,1,1,1,1,1,1,1,0,0,1330,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,405,0,1,1,1,1,1,1,1,1,1,0,0,479,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0,57,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1,165,0,0,0
20,0,1,0,0,1,1,1,1,1,0,1,715,1,0,1,1,1,1,0,1,0,0,1,1,8,0,1,1,1,1,1,1,1,1,1,0,0,1416,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,425,0,1,1,1,1,1,1,1,1,1,0,0,503,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0,57,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1,175,0,0,0
21,0,1,0,0,1,1,1,1,1,0,1,732,1,0,1,1,1,1,0,1,0,0,1,1,9,0,1,1,1,1,1,1,1,1,1,0,0,1445,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,470,0,1,1,1,1,1,1,1,1,1,0,0,509,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0,58,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1,181,0,0,0
22,0,1,0,0,1,1,1,1,1,0,1,785,1,0,1,1,1,1,0,1,0,0,1,1,22,0,1,1,1,1,1,1,1,1,1,0,0,1528,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,581,0,1,1,1,1,1,1,1,1,1,0,0,542,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0,61,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1,190,0,0,0
23,0,1,0,0,1,1,1,1,1,0,1,806,1,0,1,1,1,1,0,1,0,0,1,1,22,0,1,1,1,1,1,1,1,1,1,0,0,1608,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,620,0,1,1,1,1,1,1,1,1,1,0,0,563,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,62,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1,193,0,0,0
24,0,1,0,0,1,1,1,1,1,0,1,852,1,0,1,1,1,1,0,1,0,0,1,1,22,0,1,1,1,1,1,1,1,1,1,0,0,1745,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,671,0,1,1,1,1,1,1,1,1,1,0,0,597,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,63,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1,198,0,0,0
25,0,1,0,0,1,1,1,1,1,0,1,880,1,0,1,1,1,1,0,1,0,0,1,1,23,0,1,1,1,1,1,1,1,1,1,0,0,1817,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,697,0,1,1,1,1,1,1,1,1,1,0,0,621,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,64,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1,200,0,0,0
26,0,1,0,0,1,1,1,1,1,0,1,950,1,0,1,1,1,1,0,1,0,0,1,1,24,0,1,1,1,1,1,1,1,1,1,0,0,1960,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,738,0,1,1,1,1,1,1,1,1,1,0,0,650,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,69,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1,211,0,0,0
27,0,1,0,0,1,1,1,1,1,0,1,1014,1,0,1,1,1,1,0,1,0,0,1,1,24,0,1,1,1,1,1,1,1,1,1,0,0,2062,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,776,0,1,1,1,1,1,1,1,1,1,0,0,668,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,71,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1,217,0,0,0
28,0,1,0,0,1,1,1,1,1,0,1,1058,1,0,1,1,1,1,0,1,0,0,1,1,24,0,1,1,1,1,1,1,1,1,1,0,0,2168,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,789,0,1,1,1,1,1,1,1,1,1,0,0,682,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,73,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1,221,0,0,0
29,0,1,0,0,1,1,1,1,1,0,1,1111,1,0,1,1,1,1,0,1,0,0,1,1,25,0,1,1,1,1,1,1,1,1,1,0,0,2263,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,826,0,1,1,1,1,1,1,1,1,1,0,0,701,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,73,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1,224,0,0,0
30,0,1,0,0,1,1,1,1,1,0,1,1159,1,0,1,1,1,1,0,1,0,0,1,1,26,0,1,1,1,1,1,1,1,1,1,0,0,2400,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,843,0,1,1,1,1,1,1,1,1,1,0,0,742,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,80,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,1,1,1,0,1,1,1,0,0,1,1,237,0,0,0
31,0,1,0,0,1,1,1,1,1,0,1,1259,1,0,1,1,1,1,0,1,0,0,1,1,28,0,1,1,1,1,1,1,1,1,1,0,0,2519,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,940,0,1,1,1,1,1,1,1,1,1,0,0,778,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,86,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1,1,261,0,0,0
32,0,1,0,0,1,1,1,1,1,0,1,1287,1,0,1,1,1,1,0,1,0,0,1,1,30,0,1,1,1,1,1,1,1,1,1,0,0,2590,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,971,0,1,1,1,1,1,1,1,1,1,0,0,795,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,86,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1,1,266,0,0,0
33,0,1,0,0,1,1,1,1,1,0,1,1335,1,0,1,1,1,1,0,1,0,0,1,1,35,0,1,1,1,1,1,1,1,1,1,0,0,2694,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1045,0,1,1,1,1,1,1,1,1,1,0,0,838,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,87,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1,1,269,0,0,0
34,0,1,0,0,1,1,1,1,1,0,1,1372,1,0,1,1,1,1,0,1,0,0,1,1,35,0,1,1,1,1,1,1,1,1,1,0,0,2757,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1077,0,1,1,1,1,1,1,1,1,1,0,0,862,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,92,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1,1,284,0,0,0
35,0,1,0,0,1,1,1,1,1,0,1,1413,1,0,1,1,1,1,0,1,0,0,1,1,35,0,1,1,1,1,1,1,1,1,1,0,0,2782,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1120,0,1,1,1,1,1,1,1,1,1,0,0,866,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,94,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1,1,291,0,0,0
36,0,1,0,0,1,1,1,1,1,0,1,1476,1,0,1,1,1,1,0,1,0,0,1,1,35,0,1,1,1,1,1,1,1,1,1,0,0,2839,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1216,0,1,1,1,1,1,1,1,1,1,0,0,886,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,95,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1,1,294,0,0,0
37,0,1,0,0,1,1,1,1,1,0,1,1503,1,0,1,1,1,1,0,1,0,0,1,1,36,0,1,1,1,1,1,1,1,1,1,0,0,2914,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1245,0,1,1,1,1,1,1,1,1,1,0,0,906,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,97,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1,1,302,0,0,0
38,0,1,0,0,1,1,1,1,1,0,1,1602,1,0,1,1,1,1,0,1,0,0,1,1,41,0,1,1,1,1,1,1,1,1,1,0,0,3186,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1339,0,1,1,1,1,1,1,1,1,1,0,0,993,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,109,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1,1,327,0,0,0
39,0,1,0,0,1,1,1,1,1,0,1,1696,1,0,1,1,1,1,0,1,0,0,1,1,43,0,1,1,1,1,1,1,1,1,1,0,0,3430,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1427,0,1,1,1,1,1,1,1,1,1,0,0,1052,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,137,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1,1,383,0,0,0
40,0,1,0,0,1,1,1,1,1,0,1,1748,1,0,1,1,1,1,0,1,0,0,1,1,44,0,1,1,1,1,1,1,1,1,1,0,0,3497,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1467,0,1,1,1,1,1,1,1,1,1,0,0,1059,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,140,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1,1,398,0,0,0
41,0,1,0,0,1,1,1,1,1,0,1,1790,1,0,1,1,1,1,0,1,0,0,1,1,45,0,1,1,1,1,1,1,1,1,1,0,0,3591,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1481,0,1,1,1,1,1,1,1,1,1,0,0,1078,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,143,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1,1,404,0,0,0
42,0,1,0,0,1,1,1,1,1,0,1,1813,1,0,1,1,1,1,0,1,0,0,1,1,45,0,1,1,1,1,1,1,1,1,1,0,0,3648,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1502,0,1,1,1,1,1,1,1,1,1,0,0,1095,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,147,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1,1,412,0,0,0
43,0,1,0,0,1,1,1,1,1,0,1,1851,1,0,1,1,1,1,0,1,0,0,1,1,47,0,1,1,1,1,1,1,1,1,1,0,0,3708,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1545,0,1,1,1,1,1,1,1,1,1,0,0,1105,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,148,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1,1,419,0,0,0
44,0,1,0,0,1,1,1,1,1,0,1,1900,1,0,1,1,1,1,0,1,0,0,1,1,49,0,1,1,1,1,1,1,1,1,1,0,0,3808,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1576,0,1,1,1,1,1,1,1,1,1,0,0,1138,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,156,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1,1,436,0,0,0
