step,SMILES,obj_calls,obj_value,improver,success_obj_computation,obj_computation_time,silly_walks
-1,CC(=O)Oc1ccccc1C(=O)O,0,0.0,,True,0.000560760498046875,0.0
0,NOC(=O)c1ccc(CC(=O)O)cc1,1,0.0,True,True,0.0005426406860351562,0.0
1,CC(=O)Oc1cccc(N)c1C(=O)O,2,0.0,True,True,0.0005409717559814453,0.0
1,O=C(O)Cc1cc(F)c(C(=O)O)cc1O,3,0.0,True,True,0.0006132125854492188,0.0
2,NCCOc1ccc(N)cc1C(=O)O,4,0.0,True,True,0.000568389892578125,0.0
2,Nc1cc(C(O)C(=O)O)ccc1C(=O)O,5,0.0,True,True,0.0005545616149902344,0.0
2,NCC(=O)Oc1cccc(N)c1C(=O)O,6,0.0,True,True,0.0005645751953125,0.0
3,O=C(OO)c1cccc2c1OCC2,7,0.0,True,True,0.00054931640625,0.0
3,NOC(=O)c1ccc(CC(=O)O)cc1N,8,0.0,True,True,0.0006127357482910156,0.0
3,CC(=O)Oc1cc(N)ccc1C(=O)O,9,0.0,True,True,0.0006983280181884766,0.0
3,NCCOc1ccccc1C(=O)O,10,0.0,True,True,0.0004949569702148438,0.0
3,O=C(O)c1ccc(C(O)C(=O)O)cc1,11,0.0,True,True,0.000522613525390625,0.0
3,NCC(=O)Oc1ccccc1C(=O)O,12,0.0,True,True,0.0005242824554443359,0.0
4,NCCOc1c(N)cccc1C(=O)O,13,0.0,True,True,0.0005986690521240234,0.0
4,O=C(O)Cc1ccc(C(=O)O)cc1,14,0.0,True,True,0.0004897117614746094,0.0
4,CC(=O)Oc1cc(N)c(N)cc1C(=O)O,15,0.0,True,True,0.0005602836608886719,0.0
4,O=C(O)c1cccc2c1OCC2,16,0.0,True,True,0.0005447864532470703,0.0
4,CC(=CC=CCC(=O)O)C(=O)O,17,0.0,True,True,0.0003695487976074219,0.0
4,CC(=O)Oc1ccc(N)cc1C(=O)O,18,0.0,True,True,0.00052642822265625,0.0
4,Nc1cc2c(c(C(=O)OO)c1)OCC2,19,0.0,True,True,0.0005552768707275391,0.0
4,NOC(=O)c1cc(N)c(CC(=O)O)cc1N,20,0.0,True,True,0.0005867481231689453,0.0
4,NCC(=O)Oc1cc(N)ccc1C(=O)O,21,0.0,True,True,0.0005543231964111328,0.0
4,NCCOc1cccc(N)c1C(=O)O,22,0.0,True,True,0.0005180835723876953,0.0
5,O=C1Cc2cccc(C(=O)O)c2O1,23,0.0,True,True,0.0007791519165039062,0.0
5,NOC(=O)c1ccc(CC(=O)O)c(N)c1,24,0.0,True,True,0.0005557537078857422,0.0
5,NNCc1cc(N)cc(C(=O)OO)c1O,25,0.0,True,True,0.0006320476531982422,0.0
5,CC(=O)Oc1ccc(N)cc1CO,26,0.0,True,True,0.0005047321319580078,0.0
5,Nc1c(C(=O)O)cccc1C(=O)OO,27,0.0,True,True,0.0005242824554443359,0.0
5,Nc1ccc(C(=O)O)c2c1CCO2,28,0.0,True,True,0.0005295276641845703,0.0
5,NOC(=O)c1ccc(NCC(=O)O)c(N)c1,29,0.0,True,True,0.0005860328674316406,0.0
5,NOC(=O)Cc1ccc(C(=O)OO)cc1N,30,0.0,True,True,0.0005862712860107422,0.0
5,NCCOc1c(N)cccc1C(=O)OO,31,0.0,True,True,0.0006766319274902344,0.0
5,CC(=O)Oc1cc(N)cc(N)c1C(=O)O,32,0.0,True,True,0.0005555152893066406,0.0
6,NOC(=O)c1cccc(CC(=O)O)c1,33,0.0,True,True,0.0005254745483398438,0.0
6,NOC(=O)Cc1ccc(C(=O)OO)cc1,34,0.0,True,True,0.0007193088531494141,0.0
6,Nc1cc(C(=O)O)ccc1NCC(=O)O,35,0.0,True,True,0.0005533695220947266,0.0
6,O=C(O)c1ccc2c(c1)CC2,36,0.0,True,True,0.0004684925079345703,0.0
6,NNc1cc(CO)c(N)c(C(=O)OO)c1,37,0.0,True,True,0.0006129741668701172,0.0
6,Nc1cc(CO)c2c(c1)CC(=O)O2,38,0.0,True,True,0.0005271434783935547,0.0
6,NNc1ccc(O)c(C(=O)OO)c1,39,0.0,True,True,0.0005068778991699219,0.0
6,NOC(=O)c1ccc(C(N)C(=O)O)cc1N,40,0.0,True,True,0.0005977153778076172,0.0
6,O=COc1ccccc1C(=O)O,41,0.0,True,True,0.0004611015319824219,0.0
6,CCOc1ccccc1C(=O)O,42,0.0,True,True,0.0004532337188720703,0.0
7,NCCOc1cc(N)ccc1C(=O)O,43,0.0,True,True,0.0005142688751220703,0.0
7,Nc1cc2c(c(C(=O)O)c1O)OC(O)C2,44,0.0,True,True,0.0005896091461181641,0.0
7,Nc1cc(CC(=O)O)ccc1C(=O)O,45,0.0,True,True,0.0005104541778564453,0.0
7,NCc1cc(N)cc(C(=O)OO)c1O,46,0.0,True,True,0.0005371570587158203,0.0
7,NCC(=O)Oc1ccc(N)cc1CO,47,0.0,True,True,0.0005207061767578125,0.0
7,Nc1ccc(C(=O)O)cc1C(=O)OO,48,0.0,True,True,0.000518798828125,0.0
7,Nc1c(O)cc(C(=O)O)c2c1CCO2,49,0.0,True,True,0.0006041526794433594,0.0
7,Nc1cc(C=O)ccc1NCCO,50,0.0,True,True,0.0004906654357910156,0.0
7,Nc1cc(C(=O)OO)c(N)cc1CC=O,51,0.0,True,True,0.0005714893341064453,0.0
7,Nc1cc(NCCO)c(O)cc1C(=O)O,52,0.0,True,True,0.0005657672882080078,0.0
8,NC(C(=O)O)c1cccc(C(=O)O)c1,53,0.0,True,True,0.0008311271667480469,0.0
8,COc1cc(N)ccc1C(=O)O,54,0.0,True,True,0.0004742145538330078,0.0
8,Nc1cc(C(=O)O)ccc1NCCO,55,0.0,True,True,0.0005385875701904297,0.0
8,Nc1cc(CC(=O)O)ccc1C(=O)OO,56,0.0,True,True,0.0005428791046142578,0.0
8,CCOc1c(C(=O)OO)ccc(N)c1N,57,0.0,True,True,0.0005648136138916016,0.0
8,CC(=O)Oc1cc(NO)cc(N)c1C(=O)O,58,0.0,True,True,0.000640869140625,0.0
8,O=C(O)Cc1cccc(C(=O)O)c1,59,0.0,True,True,0.0005030632019042969,0.0
8,NOC(=O)Cc1ccc(C(=O)OO)cc1F,60,0.0,True,True,0.0005931854248046875,0.0
8,O=C(O)c1ccc2[nH]c(C(=O)O)nc2c1,61,0.0,True,True,0.0006399154663085938,0.0
8,CC(O)C=CC=CC(=O)O,62,0.0,True,True,0.00032258033752441406,0.0
9,CC(=O)Oc1cccnc1C(=O)O,63,0.0,True,True,0.0004923343658447266,0.0
9,Nc1cc(C(=O)O)cc(C(N)C(=O)O)c1,64,0.0,True,True,0.0005679130554199219,0.0
9,O=C(O)Cc1ccc(C(=O)OO)cc1,65,0.0,True,True,0.0005314350128173828,0.0
9,Nc1cc(C(=O)OO)ccc1NCC(=O)O,66,0.0,True,True,0.0006618499755859375,0.0
9,NC1Cc2cc(C=O)cc(O)c21,67,0.0,True,True,0.00048232078552246094,0.0
9,N=C(O)c1cccc(C(=O)OO)c1,68,0.0,True,True,0.0009684562683105469,0.0
9,O=C1Cc2cccc(CO)c2O1,69,0.0,True,True,0.0004966259002685547,0.0
9,Nc1ccc(O)c(C(=O)OO)c1,70,0.0,True,True,0.0004565715789794922,0.0
9,Nc1cc(C(N)C(=O)O)ccc1C(=O)O,71,0.0,True,True,0.000545501708984375,0.0
9,COc1cc(O)cc(N)c1C(=O)O,72,0.0,True,True,0.0005083084106445312,0.0
10,NCC(=O)Oc1cc(N)ccc1CO,73,0.0,True,True,0.0008997917175292969,0.0
10,Nc1ccc(N=CC(=O)O)cc1C(=O)OO,74,0.0,True,True,0.0006239414215087891,0.0
10,O=CCC=CCNCCO,75,0.0,True,True,0.0003159046173095703,0.0
10,COc1cc(N)c(O)cc1C(=O)O,76,0.0,True,True,0.0004925727844238281,0.0
10,Nc1ccc(C(=O)OO)cc1C(=O)OO,77,0.0,True,True,0.0005593299865722656,0.0
10,CC(=O)Oc1cc(N)c(N)cc1CO,78,0.0,True,True,0.0005345344543457031,0.0
10,O=C(OO)c1cccc(C=NO)c1O,79,0.0,True,True,0.0005240440368652344,0.0
10,Nc1cc(NCCO)ccc1C(=O)O,80,0.0,True,True,0.0005214214324951172,0.0
10,Nc1cc(CC(=O)O)c(F)cc1C(=O)O,81,0.0,True,True,0.0005371570587158203,0.0
10,NCCOc1cc(NO)ccc1C(=O)O,82,0.0,True,True,0.0005424022674560547,0.0
11,CC(=O)Oc1ccccc1C(=O)OO,83,0.0,True,True,0.000560760498046875,0.0
11,NNc1cc(CC(=O)O)cc(C(=O)OO)c1,84,0.0,True,True,0.0006012916564941406,0.0
11,CCOc1c(N)cccc1C(=O)OO,85,0.0,True,True,0.0005118846893310547,0.0
11,NC(C(=O)O)c1ccc(C(=O)OO)cc1O,86,0.0,True,True,0.0005753040313720703,0.0
11,O=C(O)c1ccc2[nH]c(CO)nc2c1,87,0.0,True,True,0.0005922317504882812,0.0
11,COc1cc(N)ccc1CO,88,0.0,True,True,0.0004291534423828125,0.0
11,NOC(=O)Cc1cccc(C(=O)O)c1,89,0.0,True,True,0.0005168914794921875,0.0
11,CCNc1cc(N)c(C(=O)O)cc1O,90,0.0,True,True,0.0005109310150146484,0.0
11,Nc1cc2c(cc1C(=O)OO)NC(=O)C2,91,0.0,True,True,0.0005905628204345703,0.0
11,O=Cc1ccc2[nH]c(CO)nc2c1,92,0.0,True,True,0.0005347728729248047,0.0
12,CC(=O)Oc1cc(NO)ccc1C(=O)OO,93,0.0,True,True,0.0006129741668701172,0.0
12,O=C(O)CNc1ccc(C(=O)OO)cc1,94,0.0,True,True,0.0005695819854736328,0.0
12,Nc1cc(CCO)c(O)cc1C(=O)OO,95,0.0,True,True,0.0005872249603271484,0.0
12,Nc1ccc(C(N)C(=O)O)cc1C(=O)O,96,0.0,True,True,0.0008823871612548828,0.0
12,CC(=O)Oc1cc(N)c(N)nc1CO,97,0.0,True,True,0.0005183219909667969,0.0
12,NOC(=O)c1ccnc(C(=O)O)[nH]cc(N)c1,98,0.0,True,True,0.0006377696990966797,0.0
12,O=C(OO)c1ccc(C2NC2=O)c(F)c1,99,0.0,True,True,0.0005822181701660156,0.0
12,Nc1ccc(CC(=O)O)cc1C(=O)O,100,0.0,True,True,0.0005083084106445312,0.0
12,NCC(=O)Oc1cc(N(O)O)ccc1C(=O)O,101,0.0,True,True,0.0006215572357177734,0.0
12,COc1c(C(=O)OO)ccc(N)c1N,102,0.0,True,True,0.0005078315734863281,0.0
13,CC(=O)Oc1cc(NO)ccc1CO,103,0.0,True,True,0.0005140304565429688,0.0
13,O=C(O)C=Nc1cccc(C(=O)OO)c1,104,0.0,True,True,0.0005538463592529297,0.0
13,NCC(=O)Oc1cc(N)c(N)cc1CO,105,0.0,True,True,0.000553131103515625,0.0
13,COc1cc(O)ccc1C(=O)O,106,0.0,True,True,0.0005130767822265625,0.0
13,NC(C(=O)O)c1ccc(C(=O)O)cc1,107,0.0,True,True,0.0005106925964355469,0.0
13,Nc1cccc(C(=O)OO)c1,108,0.0,True,True,0.00043845176696777344,0.0
13,O=COc1ccccc1CO,109,0.0,True,True,0.0004999637603759766,0.0
13,Nc1cc(O)c(CO)cc1C(=O)OO,110,0.0,True,True,0.0005700588226318359,0.0
13,O=Cc1cc(O)c2c(c1)CC2,111,0.0,True,True,0.0004611015319824219,0.0
13,Nc1cc(NCC(=O)O)ccc1C(=O)OO,112,0.0,True,True,0.0005786418914794922,0.0
