step,SMILES,obj_calls,obj_value,improver,success_obj_computation,obj_computation_time,silly_walks
-1,CC(=O)Oc1ccccc1C(=O)O,0,0.0,,True,0.0005204677581787109,0.0
0,CC(=O)Oc1c(C)cccc1C(=O)O,1,0.0,True,True,0.0005333423614501953,0.0
1,CC(=O)Oc1ccc(O)cc1C(=O)O,2,0.0,True,True,0.0005419254302978516,0.0
1,CC(=O)Oc1cccc(N)c1C(=O)O,3,0.0,True,True,0.0005419254302978516,0.0
2,O=C(CO)Oc1ccccc1C(=O)O,4,0.0,True,True,0.00052642822265625,0.0
2,CC(=O)Oc1c(C(=O)O)cc(O)c(C)c1C,5,0.0,True,True,0.0005967617034912109,0.0
2,CC(=O)Oc1cc2c(cc1C(=O)O)O2,6,0.0,True,True,0.0005691051483154297,0.0
2,CC(=O)Oc1cc(F)cc(N)c1C(=O)O,7,0.0,True,True,0.0005624294281005859,0.0
3,CC(=O)Oc1cccc(O)c1C(=O)O,8,0.0,True,True,0.0007507801055908203,0.0
3,CC(=O)Oc1c(C)ccc(C)c1C(=O)O,9,0.0,True,True,0.0005662441253662109,0.0
3,CC(=O)Oc1cc(O)ccc1C(=O)O,10,0.0,True,True,0.0005335807800292969,0.0
3,CC(=O)Oc1cc(C)cc(N)c1C(=O)O,11,0.0,True,True,0.0005638599395751953,0.0
3,O=C(CO)Oc1cc(O)ccc1C(=O)O,12,0.0,True,True,0.0005676746368408203,0.0
3,CC(=O)Oc1cc(C)c(O)cc1C(=O)O,13,0.0,True,True,0.0007555484771728516,0.0
3,CCC(=O)Oc1cc2c(cc1C(=O)O)O2,14,0.0,True,True,0.0007026195526123047,0.0
3,CC(C)C(=O)Oc1cc(F)cc(N)c1C(=O)O,15,0.0,True,True,0.0006349086761474609,0.0
4,CCC(=O)Oc1ccccc1C(=O)O,16,0.0,True,True,0.0005199909210205078,0.0
4,CC(=O)Oc1c(F)cccc1C(=O)O,17,0.0,True,True,0.0005254745483398438,0.0
4,NCC(=O)Oc1ccc(O)cc1C(=O)O,18,0.0,True,True,0.0005509853363037109,0.0
4,COC(=O)c1c(N)cccc1OC(C)=O,19,0.0,True,True,0.0005581378936767578,0.0
4,O=C(CO)Oc1cccc(O)c1C(=O)O,20,0.0,True,True,0.0005712509155273438,0.0
4,CCc1c(C)c(O)cc(C(=O)O)c1OC(C)=O,21,0.0,True,True,0.0006916522979736328,0.0
4,CC(=O)Oc1ccc(F)cc1C(=O)O,22,0.0,True,True,0.0005266666412353516,0.0
4,CC(=O)Oc1cc(F)ccc1C(=O)O,23,0.0,True,True,0.0005249977111816406,0.0
4,CC(=O)Oc1ccc(O)c(O)c1C(=O)O,24,0.0,True,True,0.0005640983581542969,0.0
4,CC(=O)Oc1cccc(C)c1C(=O)O,25,0.0,True,True,0.0005240440368652344,0.0
5,CC(=O)Oc1cc(C)ccc1C(=O)O,26,0.0,True,True,0.0005674362182617188,0.0
