step,SMILES,obj_calls,obj_value,improver,success_obj_computation,obj_computation_time,silly_walks
-1,CC(=O)Oc1ccccc1C(=O)O,0,0.0,,True,0.0005333423614501953,0.0
0,CC(=O)Oc1cccc(F)c1C(=O)O,1,0.0,True,True,0.0005395412445068359,0.0
1,CC(=O)Oc1cc(F)ccc1C(=O)O,2,0.0,True,True,0.0005383491516113281,0.0
1,O=C(CO)Oc1cccc(F)c1C(=O)O,3,0.0,True,True,0.0005671977996826172,0.0
2,NCC(=O)Oc1ccccc1C(=O)O,4,0.0,True,True,0.0005347728729248047,0.0
2,CCC(=O)Oc1cccc(F)c1C(=O)O,5,0.0,True,True,0.0005888938903808594,0.0
2,CC(=O)Oc1cc(F)c(O)cc1C(=O)O,6,0.0,True,True,0.0005903244018554688,0.0
2,O=C(CO)Oc1cccc(F)c1CO,7,0.0,True,True,0.0005326271057128906,0.0
3,CCOc1ccccc1C(=O)O,8,0.0,True,True,0.0004680156707763672,0.0
3,CC(=O)Oc1cc(F)cc(F)c1C(=O)O,9,0.0,True,True,0.0006091594696044922,0.0
3,CC(=O)Oc1cc(F)cc(O)c1C(=O)O,10,0.0,True,True,0.0005745887756347656,0.0
3,O=C(O)c1c(F)cccc1OCCO,11,0.0,True,True,0.0005643367767333984,0.0
3,CNCC(=O)Oc1ccccc1C(=O)O,12,0.0,True,True,0.0005598068237304688,0.0
3,CCC(=O)Oc1cc(F)cc(F)c1C(=O)O,13,0.0,True,True,0.0006043910980224609,0.0
3,CC(=O)Oc1c(C(=O)O)cc(O)c(F)c1O,14,0.0,True,True,0.0005958080291748047,0.0
3,OCCOc1cccc(F)c1CO,15,0.0,True,True,0.0005342960357666016,0.0
4,CC(=O)Oc1ccc(F)cc1C(=O)O,16,0.0,True,True,0.0005817413330078125,0.0
4,CCOc1cccc(F)c1C(=O)O,17,0.0,True,True,0.0005600452423095703,0.0
4,O=C(CO)Oc1cc(F)ccc1C(=O)O,18,0.0,True,True,0.0005617141723632812,0.0
4,Nc1cc(F)c(C(=O)O)c(OC(=O)CO)c1,19,0.0,True,True,0.0006127357482910156,0.0
4,NCC(=O)Oc1c(O)cccc1C(=O)O,20,0.0,True,True,0.0006175041198730469,0.0
4,NCCC(=O)Oc1cccc(F)c1C(=O)O,21,0.0,True,True,0.0005884170532226562,0.0
4,NCC(=O)Oc1cc(F)c(O)cc1C(=O)O,22,0.0,True,True,0.0005929470062255859,0.0
4,CC(=O)Oc1cccc(F)c1CO,23,0.0,True,True,0.0004956722259521484,0.0
4,CCOc1cc(C)ccc1C(=O)O,24,0.0,True,True,0.0009615421295166016,0.0
4,NCC(=O)Oc1cc(F)cc(F)c1C(=O)O,25,0.0,True,True,0.0005853176116943359,0.0
5,CC(=O)Oc1ccc(C)cc1C(=O)O,26,0.0,True,True,0.0005261898040771484,0.0
5,CC(=O)Oc1cccc(F)c1C,27,0.0,True,True,0.00047206878662109375,0.0
5,NCC(=O)Oc1cc(F)c(O)cc1C=O,28,0.0,True,True,0.0005586147308349609,0.0
5,Cc1cc(F)c(C(=O)O)c(OC(=O)CCN)c1,29,0.0,True,True,0.0006253719329833984,0.0
5,NCC(=O)Oc1c(O)cc(F)cc1C(=O)O,30,0.0,True,True,0.0006036758422851562,0.0
5,CNc1cc(F)c(C(=O)O)c(OC(=O)CO)c1,31,0.0,True,True,0.0006268024444580078,0.0
5,O=C(O)c1ccc(F)cc1OCCO,32,0.0,True,True,0.0005242824554443359,0.0
5,CC(N)Oc1cccc(F)c1C(=O)O,33,0.0,True,True,0.0005269050598144531,0.0
5,CC(=O)Oc1c(O)cc(F)cc1C(=O)O,34,0.0,True,True,0.0008478164672851562,0.0
5,CCOc1cccc(F)c1CO,35,0.0,True,True,0.0004627704620361328,0.0
6,CC(=O)Oc1cc(C)ccc1C(=O)O,36,0.0,True,True,0.00052642822265625,0.0
6,NCC(=O)Oc1c(O)cc(O)cc1C(=O)O,37,0.0,True,True,0.0006756782531738281,0.0
6,NCCC(=O)Oc1cccc(F)c1C=O,38,0.0,True,True,0.0007672309875488281,0.0
6,NCCOc1cc(F)c(O)cc1C(=O)O,39,0.0,True,True,0.0005540847778320312,0.0
6,CC(=O)Oc1cc(N)cc(F)c1CO,40,0.0,True,True,0.0005679130554199219,0.0
6,CCOc1cc(C)ccc1C=O,41,0.0,True,True,0.0004715919494628906,0.0
6,COC(=O)c1c(F)cc(F)cc1OC(=O)CN,42,0.0,True,True,0.0006253719329833984,0.0
6,COCC(=O)Oc1cc(N)cc(F)c1C(=O)O,43,0.0,True,True,0.0006268024444580078,0.0
6,CCC(=O)Oc1ccc(C)cc1C(=O)O,44,0.0,True,True,0.0014696121215820312,0.0
6,NCCOc1cc(F)c(O)cc1C=O,45,0.0,True,True,0.0005519390106201172,0.0
7,COC(=O)c1ccccc1OC(C)=O,46,0.0,True,True,0.0005331039428710938,0.0
7,NCC(=O)Oc1cc(F)cc(F)c1C=O,47,0.0,True,True,0.0005545616149902344,0.0
7,CC(=O)Oc1ccc(CO)cc1C(=O)O,48,0.0,True,True,0.0005581378936767578,0.0
7,CCC(=O)Oc1cccc(F)c1C,49,0.0,True,True,0.00049591064453125,0.0
7,CNCC(=O)Oc1cc(F)c(O)cc1C=O,50,0.0,True,True,0.0005967617034912109,0.0
7,Cc1cc(F)c(CO)c(OC(=O)CCN)c1,51,0.0,True,True,0.0005838871002197266,0.0
7,COC(=O)c1cc(F)cc(O)c1OC(=O)CN,52,0.0,True,True,0.0007283687591552734,0.0
7,CNc1cc(F)c(C(=O)O)c(OC(=O)COC)c1,53,0.0,True,True,0.0006914138793945312,0.0
7,O=C(O)c1cc(O)c(F)cc1OCCO,54,0.0,True,True,0.0005548000335693359,0.0
7,CC(N)Oc1cccc(F)c1C=O,55,0.0,True,True,0.0005016326904296875,0.0
8,CC(=O)Oc1c(O)cccc1C(=O)O,56,0.0,True,True,0.0005297660827636719,0.0
8,CNCC(=O)Oc1c(O)cc(F)cc1C(=O)O,57,0.0,True,True,0.0006256103515625,0.0
8,CNc1cc(F)c(C(=O)O)c(OCCO)c1,58,0.0,True,True,0.0005829334259033203,0.0
8,Nc1cc(C(=O)O)c(OCCO)cc1F,59,0.0,True,True,0.0005567073822021484,0.0
8,CC(N)Oc1cccc(F)c1CO,60,0.0,True,True,0.0004940032958984375,0.0
8,COC(=O)c1cc(F)cc(O)c1OC(C)=O,61,0.0,True,True,0.0005960464477539062,0.0
8,CCOc1cccc(F)c1COC,62,0.0,True,True,0.0004940032958984375,0.0
8,CC(=O)Oc1cc(C)c(N)cc1C(=O)O,63,0.0,True,True,0.0005588531494140625,0.0
8,NCC(=O)Oc1c(OO)cc(O)cc1C(=O)O,64,0.0,True,True,0.0006244182586669922,0.0
8,Cc1c(F)cccc1OC(=O)CCN,65,0.0,True,True,0.0005209445953369141,0.0
9,CC(=O)Oc1ccc(O)cc1C(=O)O,66,0.0,True,True,0.0005314350128173828,0.0
9,CCOc1cc(O)cc(F)c1CO,67,0.0,True,True,0.0004944801330566406,0.0
9,Cc1ccc(C(=O)O)c(OC(=O)CN)c1,68,0.0,True,True,0.0006060600280761719,0.0
9,NCC(=O)Oc1c(O)cc(OO)cc1C(=O)O,69,0.0,True,True,0.0006909370422363281,0.0
9,NCCCOc1cccc(F)c1C=O,70,0.0,True,True,0.0005705356597900391,0.0
9,N#CCOc1cc(F)c(O)cc1C(=O)O,71,0.0,True,True,0.0005593299865722656,0.0
9,CCOc1cc(N)cc(F)c1CO,72,0.0,True,True,0.0005025863647460938,0.0
9,Cc1ccc(C=O)c(OC(C)F)c1,73,0.0,True,True,0.0004947185516357422,0.0
9,COC(=O)c1c(F)cccc1OC(=O)CN,74,0.0,True,True,0.0005838871002197266,0.0
9,COCCOc1cc(N)cc(F)c1C(=O)O,75,0.0,True,True,0.0006396770477294922,0.0
10,CC(=O)Oc1ccccc1C=O,76,0.0,True,True,0.00046539306640625,0.0
10,O=Cc1cc(O)c(F)cc1OCCO,77,0.0,True,True,0.0005295276641845703,0.0
10,CCNc1cc(F)c(C(=O)O)c(OC(=O)COC)c1,78,0.0,True,True,0.0006906986236572266,0.0
10,CNCC(=O)Oc1c(O)cc(F)cc1C(=O)OC,79,0.0,True,True,0.0007097721099853516,0.0
10,Cc1cc(F)c(CO)c(OC(=O)CC(C)N)c1,80,0.0,True,True,0.0006222724914550781,0.0
10,CCNCC(=O)Oc1cc(F)c(O)cc1C=O,81,0.0,True,True,0.0006227493286132812,0.0
10,CCC(=O)Oc1cc(O)cc(F)c1C,82,0.0,True,True,0.0005626678466796875,0.0
10,CC(=O)Oc1c(F)cc(CO)cc1C(=O)O,83,0.0,True,True,0.0006358623504638672,0.0
10,CC(=O)Oc1cc(F)cc(F)c1C=O,84,0.0,True,True,0.0005333423614501953,0.0
10,COC(=O)c1cc(O)ccc1OC(C)=O,85,0.0,True,True,0.0005915164947509766,0.0
11,CCC(=O)Oc1ccccc1C(=O)O,86,0.0,True,True,0.0005269050598144531,0.0
11,COC(=O)c1cccc(O)c1OC(C)=O,87,0.0,True,True,0.0005593299865722656,0.0
11,CC(N)Oc1cc(O)cc(F)c1CO,88,0.0,True,True,0.0005445480346679688,0.0
11,COCCOc1cc(F)c(N)cc1C(=O)O,89,0.0,True,True,0.0005888938903808594,0.0
11,CNc1cc(F)c(C(=O)O)c(OCCOC)c1,90,0.0,True,True,0.0006263256072998047,0.0
11,CCNCC(=O)Oc1c(O)cc(F)cc1C(=O)O,91,0.0,True,True,0.0006952285766601562,0.0
11,O=C(CO)Oc1c(O)cccc1C(=O)O,92,0.0,True,True,0.0005617141723632812,0.0
11,Cc1c(F)cccc1OC(C)N,93,0.0,True,True,0.0005235671997070312,0.0
11,O=C(O)c1c(OCCO)cc(F)c(O)c1O,94,0.0,True,True,0.0005865097045898438,0.0
11,CNc1cc(F)c(C=O)c(OC(=O)COC)c1,95,0.0,True,True,0.0006208419799804688,0.0
12,O=C(CO)Oc1ccccc1C(=O)O,96,0.0,True,True,0.0005223751068115234,0.0
12,CNCC(=O)Oc1c(O)cc(OO)cc1C(=O)O,97,0.0,True,True,0.0006692409515380859,0.0
12,CNCC(=O)Oc1cc(C)ccc1C(=O)O,98,0.0,True,True,0.0005955696105957031,0.0
12,CCCOc1cc(O)cc(F)c1CO,99,0.0,True,True,0.0005207061767578125,0.0
12,CC(=O)Oc1cc(O)c(O)cc1C(=O)O,100,0.0,True,True,0.0005786418914794922,0.0
12,Cc1c(OC(=O)CCN)ccc(F)c1F,101,0.0,True,True,0.0005712509155273438,0.0
12,CNCC(=O)Oc1c(OO)cc(O)cc1C(=O)O,102,0.0,True,True,0.0006587505340576172,0.0
12,Cc1cc(OC(=O)CN)c(C(=O)O)cc1N,103,0.0,True,True,0.0006105899810791016,0.0
12,COCc1c(F)cccc1OCCO,104,0.0,True,True,0.0005354881286621094,0.0
12,CCC(=O)Oc1c(O)cc(F)cc1C(=O)OC,105,0.0,True,True,0.0006272792816162109,0.0
13,CC(=O)Oc1cc(O)ccc1C(=O)O,106,0.0,True,True,0.0005314350128173828,0.0
13,CC(=O)Oc1c(F)cccc1C=O,107,0.0,True,True,0.0004971027374267578,0.0
13,COCCOc1cc(N)cc(F)c1C(=O)OC,108,0.0,True,True,0.0006515979766845703,0.0
13,COC(=O)c1c(F)cc(C)cc1OC(=O)CN,109,0.0,True,True,0.0006225109100341797,0.0
13,Cc1cc(OC(C)F)c(C=O)cc1O,110,0.0,True,True,0.0005762577056884766,0.0
13,NCCOc1cc(N)cc(F)c1CO,111,0.0,True,True,0.0005261898040771484,0.0
13,COC(=O)c1cc(O)c(F)cc1OCC#N,112,0.0,True,True,0.0005893707275390625,0.0
13,N#CCCOc1cccc(F)c1C=O,113,0.0,True,True,0.0005772113800048828,0.0
13,COC(=O)c1cc(OO)cc(O)c1OC(=O)CN,114,0.0,True,True,0.0006573200225830078,0.0
13,COC(=O)c1ccc(C)cc1OC(=O)CN,115,0.0,True,True,0.0005927085876464844,0.0
14,CC(=O)Oc1cccc(O)c1C(=O)O,116,0.0,True,True,0.0005342960357666016,0.0
