smiles,n_success_mut,n_failures_mut,silly_walks,total,obj_computation_time,history_data
CC(=O)Oc1ccccc1C(=O)O,290,710,0.0,0.0,0.0005402565002441406,CC(=O)Oc1ccccc1C(=O)O
CC(=O)Oc1cccc(C)c1C(=O)O,4,0,0.0,0.0,0.0006754398345947266,CC(=O)Oc1ccccc1C(=O)O|AddA-36
O=C1C=C2OC(=O)c3ccc2cc3O1,3,0,0.0,0.0,0.0016162395477294922,CC(=O)Oc1ccccc1C(=O)O|AddA-28_ChB-1081_ChB-1489
O=C(CO)Oc1ccccc1C(=O)O,3,0,0.0,0.0,0.0005371570587158203,CC(=O)Oc1ccccc1C(=O)O|AddA-36|ChB-786_RmA-13_AddA-14
CC(=O)Oc1ccccc1C(=O)OO,2,0,0.0,0.0,0.0005290508270263672,CC(=O)Oc1ccccc1C(=O)O|AddA-54
CCC(=O)Oc1ccc(C)cc1C(=O)O,2,0,0.0,0.0,0.0005602836608886719,CC(=O)Oc1ccccc1C(=O)O|AddA-36|AddA-32_RmA-13_AddA-12
CC(=O)Oc1cc2cc3c1C(=O)OC23,2,0,0.0,0.0,0.0006277561187744141,CC(=O)Oc1ccccc1C(=O)O|AddA-28_ChB-1081_ChB-1489|ChB-83_ChB-975
COC(=O)c1ccccc1OC(=O)CO,2,0,0.0,0.0,0.0005564689636230469,CC(=O)Oc1ccccc1C(=O)O|AddA-36|ChB-786_RmA-13_AddA-14|AddA-36_AddA-52_RmA-14
CC(=O)Oc1cc(O)ccc1C(=O)O,1,0,0.0,0.0,0.0005993843078613281,CC(=O)Oc1ccccc1C(=O)O|AddA-30
CC(=O)Oc1cccc2c1C(=O)OC2,1,0,0.0,0.0,0.0005698204040527344,CC(=O)Oc1ccccc1C(=O)O|AddA-36|ChB-1081
O=C1CC2OC(=O)c3ccc2cc3O1,0,0,0.0,0.0,0.0006606578826904297,CC(=O)Oc1ccccc1C(=O)O|AddA-28_ChB-1081_ChB-1489|ChB-786
CC(=O)Oc1c(O)cccc1C(=O)OO,0,0,0.0,0.0,0.0005786418914794922,CC(=O)Oc1ccccc1C(=O)O|AddA-36|ChB-786_RmA-13_AddA-14|RmA-13_AddA-26_AddA-54
O=C(CO)Oc1ccccc1C(=O)OO,0,0,0.0,0.0,0.0005781650543212891,CC(=O)Oc1ccccc1C(=O)O|AddA-54|AddA-14
CCC(=O)Oc1cc2c(cc1C(=O)O)C2,0,0,0.0,0.0,0.0007073879241943359,CC(=O)Oc1ccccc1C(=O)O|AddA-36|AddA-32_RmA-13_AddA-12|ChB-916
CC(=O)Oc1ccc(C)cc1C(=O)O,0,0,0.0,0.0,0.0005350112915039062,CC(=O)Oc1ccccc1C(=O)O|AddA-28_ChB-1081_ChB-1489|ChB-83_ChB-975|AddA-32_RmA-13
COC(=O)c1ccccc1OC(C)=O,1,0,0.0,0.0,0.0008695125579833984,CC(=O)Oc1ccccc1C(=O)O|AddA-36|ChB-786_RmA-13_AddA-14|AddA-36_AddA-52_RmA-14|RmA-13
CC(=O)Oc1c(F)cccc1C(=O)O,1,0,0.0,0.0,0.0006723403930664062,CC(=O)Oc1ccccc1C(=O)O|AddA-27
CC(=O)Oc1c(O)cccc1C(=O)O,1,0,0.0,0.0,0.0006742477416992188,CC(=O)Oc1ccccc1C(=O)O|AddA-36|RmA-13_AddA-26
